,name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
168,exile (feat. Bon Iver),folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,285640,49,0.761,0.31,0.374,2.46e-05,0.11,-8.464,0.0275,75.938,4
169,my tears ricochet,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,255893,47,0.814,0.456,0.265,0.0,0.0679,-10.663,0.0328,129.947,4
170,mirrorball,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,208973,46,0.686,0.549,0.417,1.9e-06,0.0604,-10.064,0.035,110.137,4
171,seven,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,208906,46,0.888,0.602,0.494,2.59e-05,0.0902,-10.813,0.0277,94.955,4
172,august,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,261920,49,0.553,0.387,0.634,6.93e-05,0.0931,-9.222,0.0363,89.567,4
173,this is me trying,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,195106,47,0.312,0.511,0.478,2.3e-05,0.147,-9.837,0.0322,135.882,4
174,illicit affairs,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,190893,46,0.862,0.529,0.304,0.0,0.108,-10.567,0.0356,119.58,4
175,invisible string,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,252880,47,0.859,0.651,0.459,6.63e-05,0.105,-11.128,0.0507,83.455,4
176,mad woman,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,237266,44,0.67,0.593,0.7,6.77e-06,0.116,-9.016,0.0492,141.898,4
177,epiphany,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,289746,44,0.727,0.317,0.254,0.000326,0.0867,-13.679,0.0286,93.933,4
178,betty,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,294520,46,0.589,0.595,0.376,0.0,0.0989,-8.767,0.0256,95.946,4
179,peace,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,234000,44,0.916,0.644,0.284,1.5e-05,0.0909,-12.879,0.0821,150.072,4
180,hoax,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,220040,43,0.964,0.676,0.178,7.9e-06,0.135,-15.01,0.0394,118.84,4
181,the lakes - bonus track,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,211813,45,0.842,0.313,0.258,1.3e-06,0.0948,-11.532,0.0383,179.947,4
182,the 1 - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,219893,54,0.898,0.708,0.25,0.026,0.102,-10.731,0.0361,139.803,4
183,cardigan - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,230680,55,0.88,0.395,0.234,0.0,0.107,-9.704,0.0382,86.478,3
184,the last great american dynasty - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,232346,52,0.743,0.64,0.618,0.004,0.0574,-11.715,0.0379,147.948,4
185,exile (feat. Bon Iver) - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,279893,56,0.848,0.359,0.305,6.74e-05,0.111,-10.295,0.0306,151.956,4
186,my tears ricochet - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,295173,55,0.946,0.531,0.172,1.01e-05,0.0615,-12.34,0.0351,129.007,4
187,mirrorball - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,237373,53,0.78,0.509,0.386,3.45e-05,0.118,-8.434,0.0272,109.993,4
188,seven - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,208986,52,0.914,0.694,0.449,0.000126,0.1,-11.49,0.0301,94.963,4
189,august - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,260000,55,0.5,0.554,0.663,4.77e-05,0.791,-8.961,0.0324,89.977,4
190,this is me trying - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,209293,54,0.928,0.435,0.332,0.000898,0.0867,-11.611,0.031,68.097,3
191,illicit affairs - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,183720,52,0.883,0.489,0.235,0.0,0.113,-10.274,0.0356,117.699,4
192,invisible string - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,257359,51,0.942,0.59,0.282,4.85e-06,0.11,-10.542,0.0281,83.438,4
193,mad woman - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,238333,50,0.887,0.663,0.465,0.000168,0.109,-10.463,0.0408,141.834,4
194,epiphany - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,274880,50,0.916,0.524,0.2,0.000392,0.068,-13.004,0.0274,93.87,4
195,betty - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,290040,51,0.841,0.538,0.316,0.0,0.119,-9.5,0.0299,95.68,4
196,peace - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,214373,50,0.93,0.619,0.344,7.61e-05,0.0734,-11.472,0.0647,149.897,4
197,hoax - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,221800,52,0.962,0.682,0.155,0.0,0.18,-13.083,0.0394,118.832,4
198,the lakes - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,199733,52,0.794,0.606,0.221,0.0,0.0888,-11.767,0.0468,89.844,4
199,the 1,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,210251,20,0.764,0.765,0.348,1.01e-05,0.108,-6.963,0.0579,140.016,4
200,cardigan,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,239560,21,0.537,0.613,0.581,0.000345,0.25,-8.588,0.0424,130.033,4
201,the last great american dynasty,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,230999,19,0.473,0.684,0.661,0.00215,0.109,-8.507,0.0407,147.909,4
202,exile (feat. Bon Iver),folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,285634,32,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.0287,75.602,4
203,my tears ricochet,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,255893,22,0.806,0.469,0.263,0.0,0.0749,-10.63,0.0329,129.86,4
204,mirrorball,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,208977,18,0.687,0.553,0.413,2.33e-06,0.0594,-10.037,0.0334,110.107,4
205,seven,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,208906,18,0.9,0.596,0.488,2.7e-05,0.091,-10.769,0.0274,94.922,4
206,august,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,261922,21,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,0.0331,89.937,4
207,this is me trying,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,195097,22,0.314,0.515,0.476,4.74e-05,0.171,-9.843,0.0328,135.886,4
208,illicit affairs,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,190898,19,0.881,0.559,0.31,0.0,0.106,-10.445,0.0338,119.845,4
209,invisible string,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,252880,18,0.838,0.653,0.452,7.73e-05,0.108,-11.143,0.055,83.433,4
210,mad woman,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,237258,17,0.649,0.596,0.709,9.92e-06,0.114,-8.938,0.0431,141.978,4
211,epiphany,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,289749,16,0.731,0.175,0.267,0.000402,0.0858,-13.69,0.0302,94.203,4
212,betty,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,294521,20,0.544,0.59,0.379,0.0,0.0983,-8.717,0.0255,96.029,4
213,peace,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,234000,16,0.918,0.651,0.269,2.17e-05,0.0918,-12.912,0.0983,150.033,4
214,hoax,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,220042,16,0.966,0.662,0.181,3.86e-06,0.133,-15.065,0.0415,118.819,4
215,the lakes - bonus track,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,211798,17,0.85,0.509,0.262,1.68e-06,0.0851,-11.531,0.0311,89.846,4
216,the 1 - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,219268,23,0.895,0.701,0.253,0.0287,0.105,-10.759,0.0374,139.653,4
217,cardigan - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,230680,25,0.88,0.395,0.234,0.0,0.107,-9.704,0.0382,86.478,3
218,the last great american dynasty - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,233773,27,0.747,0.642,0.623,0.00767,0.0542,-11.76,0.041,147.936,4
219,exile (feat. Bon Iver) - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,279893,59,0.848,0.359,0.305,6.74e-05,0.111,-10.295,0.0306,151.956,4
220,my tears ricochet - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,295173,28,0.946,0.531,0.172,1.01e-05,0.0615,-12.34,0.0351,129.007,4
221,mirrorball - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,237373,29,0.78,0.509,0.386,3.45e-05,0.118,-8.434,0.0272,109.993,4
222,seven - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,208986,29,0.914,0.694,0.449,0.000126,0.1,-11.49,0.0301,94.963,4
223,august - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,260000,25,0.5,0.554,0.663,4.77e-05,0.791,-8.961,0.0324,89.977,4
224,this is me trying - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,209293,25,0.928,0.435,0.332,0.000898,0.0867,-11.611,0.031,68.097,3
225,illicit affairs - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,183720,24,0.883,0.489,0.235,0.0,0.113,-10.274,0.0356,117.699,4
226,invisible string - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,257359,24,0.942,0.59,0.282,4.85e-06,0.11,-10.542,0.0281,83.438,4
227,mad woman - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,238280,22,0.903,0.666,0.457,0.000102,0.118,-10.46,0.0405,141.849,4
228,epiphany - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,274880,21,0.916,0.524,0.2,0.000392,0.068,-13.004,0.0274,93.87,4
229,betty - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,288563,21,0.844,0.581,0.313,0.0,0.18,-9.597,0.0298,95.802,4
230,peace - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,213013,20,0.934,0.595,0.355,6.3e-05,0.0745,-11.068,0.0607,149.897,4
231,hoax - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,221800,20,0.962,0.682,0.155,0.0,0.18,-13.083,0.0394,118.832,4
232,the lakes - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,199733,22,0.794,0.606,0.221,0.0,0.0888,-11.767,0.0468,89.844,4
233,the 1,folklore (deluxe version),Taylor Swift,2020-08-18,210240,64,0.75,0.78,0.361,7.14e-06,0.108,-6.942,0.048,139.902,4
234,cardigan,folklore (deluxe version),Taylor Swift,2020-08-18,239560,65,0.525,0.612,0.58,0.000414,0.26,-8.572,0.0419,130.045,4
235,the last great american dynasty,folklore (deluxe version),Taylor Swift,2020-08-18,231000,63,0.481,0.688,0.653,0.00414,0.106,-8.558,0.0403,147.991,4
236,exile (feat. Bon Iver),folklore (deluxe version),Taylor Swift,2020-08-18,285640,64,0.761,0.31,0.374,2.46e-05,0.11,-8.464,0.0275,75.938,4
237,my tears ricochet,folklore (deluxe version),Taylor Swift,2020-08-18,255893,64,0.814,0.456,0.265,0.0,0.0679,-10.663,0.0328,129.947,4
238,mirrorball,folklore (deluxe version),Taylor Swift,2020-08-18,208973,63,0.686,0.549,0.417,1.9e-06,0.0604,-10.064,0.035,110.137,4
239,seven,folklore (deluxe version),Taylor Swift,2020-08-18,208906,62,0.888,0.602,0.494,2.59e-05,0.0902,-10.813,0.0277,94.955,4
240,august,folklore (deluxe version),Taylor Swift,2020-08-18,261920,65,0.553,0.387,0.634,6.93e-05,0.0931,-9.222,0.0363,89.567,4
241,this is me trying,folklore (deluxe version),Taylor Swift,2020-08-18,195106,63,0.312,0.511,0.478,2.3e-05,0.147,-9.837,0.0322,135.882,4
242,illicit affairs,folklore (deluxe version),Taylor Swift,2020-08-18,190893,62,0.862,0.529,0.304,0.0,0.108,-10.567,0.0356,119.58,4
243,invisible string,folklore (deluxe version),Taylor Swift,2020-08-18,252880,62,0.859,0.651,0.459,6.63e-05,0.105,-11.128,0.0507,83.455,4
244,mad woman,folklore (deluxe version),Taylor Swift,2020-08-18,237266,60,0.67,0.593,0.7,6.77e-06,0.116,-9.016,0.0492,141.898,4
245,epiphany,folklore (deluxe version),Taylor Swift,2020-08-18,289746,59,0.727,0.317,0.254,0.000326,0.0867,-13.679,0.0286,93.933,4
246,betty,folklore (deluxe version),Taylor Swift,2020-08-18,294520,62,0.589,0.595,0.376,0.0,0.0989,-8.767,0.0256,95.946,4
247,peace,folklore (deluxe version),Taylor Swift,2020-08-18,234000,60,0.916,0.644,0.284,1.5e-05,0.0909,-12.879,0.0821,150.072,4
248,hoax,folklore (deluxe version),Taylor Swift,2020-08-18,220040,59,0.964,0.676,0.178,7.9e-06,0.135,-15.01,0.0394,118.84,4
249,the lakes - bonus track,folklore (deluxe version),Taylor Swift,2020-08-18,211813,65,0.842,0.313,0.258,1.3e-06,0.0948,-11.532,0.0383,179.947,4
250,the 1,folklore (deluxe version),Taylor Swift,2020-08-17,210251,39,0.764,0.765,0.348,1.01e-05,0.108,-6.963,0.0579,140.016,4
251,cardigan,folklore (deluxe version),Taylor Swift,2020-08-17,239560,30,0.537,0.613,0.581,0.000345,0.25,-8.588,0.0424,130.033,4
252,the last great american dynasty,folklore (deluxe version),Taylor Swift,2020-08-17,230999,31,0.473,0.684,0.661,0.00215,0.109,-8.507,0.0407,147.909,4
253,exile (feat. Bon Iver),folklore (deluxe version),Taylor Swift,2020-08-17,285634,35,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.0287,75.602,4
254,my tears ricochet,folklore (deluxe version),Taylor Swift,2020-08-17,255893,29,0.806,0.469,0.263,0.0,0.0749,-10.63,0.0329,129.86,4
255,mirrorball,folklore (deluxe version),Taylor Swift,2020-08-17,208977,28,0.687,0.553,0.413,2.33e-06,0.0594,-10.037,0.0334,110.107,4
256,seven,folklore (deluxe version),Taylor Swift,2020-08-17,208906,28,0.9,0.596,0.488,2.7e-05,0.091,-10.769,0.0274,94.922,4
257,august,folklore (deluxe version),Taylor Swift,2020-08-17,261922,30,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,0.0331,89.937,4
258,this is me trying,folklore (deluxe version),Taylor Swift,2020-08-17,195097,28,0.314,0.515,0.476,4.74e-05,0.171,-9.843,0.0328,135.886,4
259,illicit affairs,folklore (deluxe version),Taylor Swift,2020-08-17,190898,28,0.881,0.559,0.31,0.0,0.106,-10.445,0.0338,119.845,4
260,invisible string,folklore (deluxe version),Taylor Swift,2020-08-17,252880,28,0.838,0.653,0.452,7.73e-05,0.108,-11.143,0.055,83.433,4
261,mad woman,folklore (deluxe version),Taylor Swift,2020-08-17,237258,26,0.649,0.596,0.709,9.92e-06,0.114,-8.938,0.0431,141.978,4
262,epiphany,folklore (deluxe version),Taylor Swift,2020-08-17,289749,26,0.731,0.175,0.267,0.000402,0.0858,-13.69,0.0302,94.203,4
263,betty,folklore (deluxe version),Taylor Swift,2020-08-17,294521,30,0.544,0.59,0.379,0.0,0.0983,-8.717,0.0255,96.029,4
264,peace,folklore (deluxe version),Taylor Swift,2020-08-17,234000,29,0.918,0.651,0.269,2.17e-05,0.0918,-12.912,0.0983,150.033,4
265,hoax,folklore (deluxe version),Taylor Swift,2020-08-17,220042,26,0.966,0.662,0.181,3.86e-06,0.133,-15.065,0.0415,118.819,4
266,the lakes - bonus track,folklore (deluxe version),Taylor Swift,2020-08-17,211798,56,0.85,0.509,0.262,1.68e-06,0.0851,-11.531,0.0311,89.846,4
267,the 1,folklore,Taylor Swift,2020-07-24,210251,77,0.757,0.777,0.357,7.28e-06,0.108,-6.942,0.0522,139.883,4
268,cardigan,folklore,Taylor Swift,2020-07-24,239560,81,0.537,0.613,0.581,0.000345,0.25,-8.588,0.0424,130.033,4
269,the last great american dynasty,folklore,Taylor Swift,2020-07-24,230999,72,0.467,0.686,0.662,0.0023,0.109,-8.505,0.0413,147.922,4
270,exile (feat. Bon Iver),folklore,Taylor Swift,2020-07-24,285634,83,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.0287,75.602,4
271,my tears ricochet,folklore,Taylor Swift,2020-07-24,255893,74,0.806,0.456,0.263,0.0,0.0749,-10.63,0.0332,129.86,4
272,mirrorball,folklore,Taylor Swift,2020-07-24,208977,72,0.687,0.553,0.413,2.33e-06,0.0594,-10.037,0.0334,110.107,4
273,seven,folklore,Taylor Swift,2020-07-24,208906,71,0.9,0.596,0.488,2.7e-05,0.091,-10.769,0.0274,94.926,4
274,august,folklore,Taylor Swift,2020-07-24,261922,80,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,0.0331,89.937,4
275,this is me trying,folklore,Taylor Swift,2020-07-24,195097,73,0.314,0.515,0.476,4.74e-05,0.171,-9.843,0.0328,135.886,4
276,illicit affairs,folklore,Taylor Swift,2020-07-24,190898,72,0.881,0.559,0.31,0.0,0.106,-10.445,0.0338,119.845,4
277,invisible string,folklore,Taylor Swift,2020-07-24,252880,73,0.838,0.653,0.452,7.73e-05,0.108,-11.143,0.055,83.433,4
278,mad woman,folklore,Taylor Swift,2020-07-24,237258,69,0.655,0.592,0.699,1.68e-05,0.114,-8.995,0.0471,141.916,4
279,epiphany,folklore,Taylor Swift,2020-07-24,289749,68,0.731,0.354,0.267,0.000402,0.0858,-13.69,0.0281,94.219,4
280,betty,folklore,Taylor Swift,2020-07-24,294521,73,0.6,0.593,0.377,0.0,0.0976,-8.761,0.0253,95.939,4
281,peace,folklore,Taylor Swift,2020-07-24,234000,69,0.918,0.647,0.272,1.73e-05,0.0918,-12.906,0.0916,150.044,4
282,hoax,folklore,Taylor Swift,2020-07-24,220042,68,0.966,0.662,0.181,3.86e-06,0.133,-15.065,0.0415,118.819,4
283,the 1,folklore,Taylor Swift,2020-07-24,210251,43,0.764,0.765,0.348,1.01e-05,0.108,-6.963,0.0579,140.015,4
284,cardigan,folklore,Taylor Swift,2020-07-24,239560,52,0.537,0.613,0.581,0.000345,0.25,-8.588,0.0424,130.033,4
285,the last great american dynasty,folklore,Taylor Swift,2020-07-24,230999,42,0.473,0.684,0.661,0.00215,0.109,-8.507,0.0407,147.909,4
286,exile (feat. Bon Iver),folklore,Taylor Swift,2020-07-24,285634,55,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.0287,75.602,4
287,my tears ricochet,folklore,Taylor Swift,2020-07-24,255893,41,0.806,0.456,0.263,0.0,0.0749,-10.63,0.0332,129.86,4
288,mirrorball,folklore,Taylor Swift,2020-07-24,208977,41,0.687,0.553,0.413,2.33e-06,0.0594,-10.037,0.0334,110.107,4
289,seven,folklore,Taylor Swift,2020-07-24,208906,40,0.9,0.596,0.488,2.7e-05,0.091,-10.769,0.0274,94.926,4
290,august,folklore,Taylor Swift,2020-07-24,261922,43,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,0.0331,89.937,4
291,this is me trying,folklore,Taylor Swift,2020-07-24,195097,46,0.314,0.515,0.476,4.74e-05,0.171,-9.843,0.0328,135.886,4
292,illicit affairs,folklore,Taylor Swift,2020-07-24,190898,41,0.881,0.559,0.31,0.0,0.106,-10.445,0.0338,119.845,4
293,invisible string,folklore,Taylor Swift,2020-07-24,252880,42,0.838,0.653,0.452,7.73e-05,0.108,-11.143,0.055,83.433,4
294,mad woman,folklore,Taylor Swift,2020-07-24,237258,40,0.649,0.596,0.709,9.92e-06,0.114,-8.938,0.0431,141.978,4
295,epiphany,folklore,Taylor Swift,2020-07-24,289749,38,0.731,0.354,0.267,0.000402,0.0858,-13.69,0.0281,94.219,4
296,betty,folklore,Taylor Swift,2020-07-24,294521,44,0.544,0.59,0.379,0.0,0.0983,-8.717,0.0255,96.029,4
297,peace,folklore,Taylor Swift,2020-07-24,234000,47,0.918,0.651,0.269,2.17e-05,0.0918,-12.912,0.0983,150.033,4
298,hoax,folklore,Taylor Swift,2020-07-24,220042,38,0.966,0.662,0.181,3.86e-06,0.133,-15.065,0.0415,118.819,4
299,I Forgot That You Existed,Lover,Taylor Swift,2019-08-23,170640,72,0.298,0.664,0.316,2.03e-06,0.0812,-10.345,0.519,92.875,4
300,Cruel Summer,Lover,Taylor Swift,2019-08-23,178426,77,0.117,0.552,0.702,2.06e-05,0.105,-5.707,0.157,169.994,4
301,Lover,Lover,Taylor Swift,2019-08-23,221306,81,0.492,0.359,0.543,1.58e-05,0.118,-7.582,0.0919,68.534,4
302,The Man,Lover,Taylor Swift,2019-08-23,190360,76,0.0767,0.777,0.658,0.0,0.0901,-5.191,0.054,110.048,4
303,The Archer,Lover,Taylor Swift,2019-08-23,211240,70,0.12,0.292,0.574,0.00569,0.0663,-9.375,0.0401,124.344,4
304,I Think He Knows,Lover,Taylor Swift,2019-08-23,173386,70,0.00889,0.897,0.366,0.000353,0.0715,-8.029,0.0569,100.003,4
305,Miss Americana & The Heartbreak Prince,Lover,Taylor Swift,2019-08-23,234146,70,0.028,0.662,0.747,0.00615,0.138,-6.926,0.0736,150.088,4
306,Paper Rings,Lover,Taylor Swift,2019-08-23,222400,77,0.0129,0.811,0.719,1.36e-05,0.0742,-6.553,0.0497,103.979,4
307,Cornelia Street,Lover,Taylor Swift,2019-08-23,287266,71,0.781,0.824,0.624,0.000189,0.1,-9.728,0.0827,102.012,4
308,Death By A Thousand Cuts,Lover,Taylor Swift,2019-08-23,198533,71,0.454,0.712,0.732,0.0,0.319,-6.754,0.0629,94.071,4
309,London Boy,Lover,Taylor Swift,2019-08-23,190240,72,0.0246,0.695,0.71,0.000104,0.133,-6.639,0.05,157.925,4
310,Soon You’ll Get Better (feat. The Chicks),Lover,Taylor Swift,2019-08-23,201586,66,0.907,0.433,0.182,0.0,0.123,-12.566,0.0641,207.476,4
311,False God,Lover,Taylor Swift,2019-08-23,200306,68,0.736,0.739,0.32,0.000147,0.111,-10.862,0.239,79.97,4
312,You Need To Calm Down,Lover,Taylor Swift,2019-08-23,171360,78,0.00929,0.771,0.671,0.0,0.0637,-5.617,0.0553,85.026,4
313,Afterglow,Lover,Taylor Swift,2019-08-23,223293,74,0.13,0.756,0.449,0.0,0.114,-8.746,0.0344,111.011,4
314,ME! (feat. Brendon Urie of Panic! At The Disco),Lover,Taylor Swift,2019-08-23,193000,77,0.033,0.61,0.83,0.0,0.118,-4.105,0.0571,182.162,4
315,It’s Nice To Have A Friend,Lover,Taylor Swift,2019-08-23,150440,65,0.971,0.737,0.175,0.000337,0.171,-9.912,0.0401,70.008,4
316,Daylight,Lover,Taylor Swift,2019-08-23,293453,69,0.808,0.557,0.496,0.000173,0.0772,-9.602,0.0563,149.983,4
317,...Ready For It? - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,207173,21,0.0155,0.606,0.814,0.264,0.193,-8.128,0.0716,160.004,4
318,End Game - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,243826,16,0.000908,0.746,0.528,0.443,0.0713,-6.304,0.0449,159.043,4
319,I Did Something Bad - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,238253,18,0.169,0.756,0.517,0.158,0.0588,-7.517,0.194,83.01,4
320,Don't Blame Me - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,236413,20,0.211,0.55,0.456,0.532,0.0291,-7.122,0.038,135.843,4
321,Delicate - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,232253,19,0.249,0.714,0.332,0.148,0.0649,-12.043,0.0505,94.999,4
322,Look What You Made Me Do - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,211200,20,0.0228,0.764,0.373,0.224,0.112,-9.283,0.0546,127.966,4
323,So It Goes... - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,227906,13,0.072,0.256,0.53,0.284,0.202,-10.173,0.045,76.84,4
324,Gorgeous - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,209680,16,0.036,0.76,0.462,0.467,0.266,-7.646,0.0484,92.03,4
325,Getaway Car - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,233626,19,0.00515,0.497,0.682,0.768,0.0923,-8.663,0.043,172.06,4
326,King Of My Heart - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,214333,15,0.00256,0.64,0.622,0.00328,0.038,-9.626,0.0324,110.028,4
327,Dancing With Our Hands Tied - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,211493,17,0.0844,0.426,0.529,0.0986,0.101,-7.953,0.17,75.958,4
328,Dress - Karaoke Version,Taylor Swift Karaoke: reputation,Taylor Swift,2018-03-09,230386,15,0.0348,0.682,0.457,0.0205,0.217,-11.087,0.0387,120.029,4
